,Date,BTCUSD
3077,07.06.17 00:00,2732.16
3078,08.06.17 00:00,2805.62
3079,09.06.17 00:00,2823.81
3080,10.06.17 00:00,2947.71
3081,11.06.17 00:00,2958.11
3082,12.06.17 00:00,2659.63
3083,13.06.17 00:00,2717.02
3084,14.06.17 00:00,2506.37
3085,15.06.17 00:00,2464.58
3086,16.06.17 00:00,2518.56
3087,17.06.17 00:00,2655.88
3088,18.06.17 00:00,2548.29
3089,19.06.17 00:00,2589.6
3090,20.06.17 00:00,2721.79
3091,21.06.17 00:00,2689.1
3092,22.06.17 00:00,2705.41
3093,23.06.17 00:00,2744.91
3094,24.06.17 00:00,2608.72
3095,25.06.17 00:00,2589.41
3096,26.06.17 00:00,2478.45
3097,27.06.17 00:00,2552.45
3098,28.06.17 00:00,2574.79
3099,29.06.17 00:00,2539.32
3100,30.06.17 00:00,2480.84
3101,01.07.17 00:00,2434.55
3102,02.07.17 00:00,2506.47
3103,03.07.17 00:00,2564.06
3104,04.07.17 00:00,2601.64
3105,05.07.17 00:00,2601.99
3106,06.07.17 00:00,2608.56
3107,07.07.17 00:00,2518.66
3108,08.07.17 00:00,2571.34
3109,09.07.17 00:00,2518.44
3110,10.07.17 00:00,2372.56
3111,11.07.17 00:00,2337.79
3112,12.07.17 00:00,2398.84
3113,13.07.17 00:00,2357.9
3114,14.07.17 00:00,2233.34
3115,15.07.17 00:00,1998.86
3116,16.07.17 00:00,1929.82
3117,17.07.17 00:00,2228.41
3118,18.07.17 00:00,2318.88
3119,19.07.17 00:00,2273.43
3120,20.07.17 00:00,2817.6
3121,21.07.17 00:00,2667.76
3122,22.07.17 00:00,2810.12
3123,23.07.17 00:00,2730.4
3124,24.07.17 00:00,2754.86
3125,25.07.17 00:00,2576.48
3126,26.07.17 00:00,2529.45
3127,27.07.17 00:00,2671.78
3128,28.07.17 00:00,2809.01
3129,29.07.17 00:00,2726.45
3130,30.07.17 00:00,2757.18
3131,31.07.17 00:00,2875.34
3132,01.08.17 00:00,2718.26
3133,02.08.17 00:00,2710.67
3134,03.08.17 00:00,2804.73
3135,04.08.17 00:00,2895.89
3136,05.08.17 00:00,3252.91
3137,06.08.17 00:00,3213.94
3138,07.08.17 00:00,3378.94
3139,08.08.17 00:00,3419.94
3140,09.08.17 00:00,3342.47
3141,10.08.17 00:00,3381.28
3142,11.08.17 00:00,3650.62
3143,12.08.17 00:00,3884.71
3144,13.08.17 00:00,4073.26
3145,14.08.17 00:00,4325.13
3146,15.08.17 00:00,4181.93
3147,16.08.17 00:00,4376.63
3148,17.08.17 00:00,4331.69
3149,18.08.17 00:00,4160.62
3150,19.08.17 00:00,4193.7
3151,20.08.17 00:00,4087.66
3152,21.08.17 00:00,4001.74
3153,22.08.17 00:00,4100.52
3154,23.08.17 00:00,4151.52
3155,24.08.17 00:00,4334.68
3156,25.08.17 00:00,4371.6
3157,26.08.17 00:00,4352.4
3158,27.08.17 00:00,4382.88
3159,28.08.17 00:00,4382.66
3160,29.08.17 00:00,4579.02
3161,30.08.17 00:00,4565.3
3162,31.08.17 00:00,4703.39
3163,01.09.17 00:00,4892.01
3164,02.09.17 00:00,4578.77
3165,03.09.17 00:00,4582.96
3166,04.09.17 00:00,4236.31
3167,05.09.17 00:00,4376.53
3168,06.09.17 00:00,4597.12
3169,07.09.17 00:00,4599.88
3170,08.09.17 00:00,4228.75
3171,09.09.17 00:00,4226.06
3172,10.09.17 00:00,4122.94
3173,11.09.17 00:00,4161.27
3174,12.09.17 00:00,4130.81
3175,13.09.17 00:00,3882.59
3176,14.09.17 00:00,3154.95
3177,15.09.17 00:00,3637.52
3178,16.09.17 00:00,3625.04
3179,17.09.17 00:00,3582.88
3180,18.09.17 00:00,4065.2
3181,19.09.17 00:00,3924.97
3182,20.09.17 00:00,3905.95
3183,21.09.17 00:00,3631.04
3184,22.09.17 00:00,3630.7
3185,23.09.17 00:00,3792.4
3186,24.09.17 00:00,3682.84
3187,25.09.17 00:00,3926.07
3188,26.09.17 00:00,3892.35
3189,27.09.17 00:00,4200.67
3190,28.09.17 00:00,4174.73
3191,29.09.17 00:00,4163.07
3192,30.09.17 00:00,4338.71
3193,01.10.17 00:00,4403.74
3194,02.10.17 00:00,4409.32
3195,03.10.17 00:00,4317.48
3196,04.10.17 00:00,4229.36
3197,05.10.17 00:00,4328.41
3198,06.10.17 00:00,4370.81
3199,07.10.17 00:00,4426.89
3200,08.10.17 00:00,4610.48
3201,09.10.17 00:00,4772.02
3202,10.10.17 00:00,4781.99
3203,11.10.17 00:00,4826.48
3204,12.10.17 00:00,5446.91
3205,13.10.17 00:00,5647.21
3206,14.10.17 00:00,5831.79
3207,15.10.17 00:00,5678.19
3208,16.10.17 00:00,5725.59
3209,17.10.17 00:00,5605.51
3210,18.10.17 00:00,5590.69
3211,19.10.17 00:00,5708.52
3212,20.10.17 00:00,6011.45
3213,21.10.17 00:00,6031.6
3214,22.10.17 00:00,6008.42
3215,23.10.17 00:00,5930.32
3216,24.10.17 00:00,5526.64
3217,25.10.17 00:00,5750.8
3218,26.10.17 00:00,5904.83
3219,27.10.17 00:00,5780.9
3220,28.10.17 00:00,5753.09
3221,29.10.17 00:00,6153.85
3222,30.10.17 00:00,6130.53
3223,31.10.17 00:00,6468.4
3224,01.11.17 00:00,6767.31
3225,02.11.17 00:00,7078.5
3226,03.11.17 00:00,7207.76
3227,04.11.17 00:00,7379.95
3228,05.11.17 00:00,7407.41
3229,06.11.17 00:00,7022.76
3230,07.11.17 00:00,7144.38
3231,08.11.17 00:00,7459.69
3232,09.11.17 00:00,7143.58
3233,10.11.17 00:00,6618.14
3234,11.11.17 00:00,6357.6
3235,12.11.17 00:00,5950.07
3236,13.11.17 00:00,6559.49
3237,14.11.17 00:00,6635.75
3238,15.11.17 00:00,7315.54
3239,16.11.17 00:00,7871.69
3240,17.11.17 00:00,7708.99
3241,18.11.17 00:00,7790.15
3242,19.11.17 00:00,8036.49
3243,20.11.17 00:00,8200.64
3244,21.11.17 00:00,8071.26
3245,22.11.17 00:00,8253.55
3246,23.11.17 00:00,8038.77
3247,24.11.17 00:00,8253.69
3248,25.11.17 00:00,8790.92
3249,26.11.17 00:00,9330.55
3250,27.11.17 00:00,9818.35
3251,28.11.17 00:00,10058.8
3252,29.11.17 00:00,9888.61
3253,30.11.17 00:00,10233.6
3254,01.12.17 00:00,10975.6
3255,02.12.17 00:00,11074.6
3256,03.12.17 00:00,11323.2
3257,04.12.17 00:00,11657.2
3258,05.12.17 00:00,11916.7
3259,06.12.17 00:00,14291.5
3260,07.12.17 00:00,17899.7
3261,08.12.17 00:00,16569.4
3262,09.12.17 00:00,15178.2
3263,10.12.17 00:00,15455.4
3264,11.12.17 00:00,16936.8
3265,12.12.17 00:00,17415.4
3266,13.12.17 00:00,16408.2
3267,14.12.17 00:00,16564
3268,15.12.17 00:00,17706.9
3269,16.12.17 00:00,19497.4
3270,17.12.17 00:00,19140.8
3271,18.12.17 00:00,19114.2
3272,19.12.17 00:00,17776.7
3273,20.12.17 00:00,16624.6
3274,21.12.17 00:00,15802.9
3275,22.12.17 00:00,13831.8
3276,23.12.17 00:00,14699.2
3277,24.12.17 00:00,13925.8
3278,25.12.17 00:00,14026.6
3279,26.12.17 00:00,16099.8
3280,27.12.17 00:00,15838.5
3281,28.12.17 00:00,14606.5
3282,29.12.17 00:00,14656.2
3283,30.12.17 00:00,12952.2
3284,31.12.17 00:00,14156.4
3285,01.01.18 00:00,13657.2
3286,02.01.18 00:00,14982.1
3287,03.01.18 00:00,15201
3288,04.01.18 00:00,15599.2
3289,05.01.18 00:00,17429.5
3290,06.01.18 00:00,17527
3291,07.01.18 00:00,16477.6
3292,08.01.18 00:00,15170.1
3293,09.01.18 00:00,14595.4
3294,10.01.18 00:00,14973.3
3295,11.01.18 00:00,13405.8
3296,12.01.18 00:00,13980.6
3297,13.01.18 00:00,14360.2
3298,14.01.18 00:00,13772
3299,15.01.18 00:00,13819.8
3300,16.01.18 00:00,11490.5
3301,17.01.18 00:00,11188.6
3302,18.01.18 00:00,11474.9
3303,19.01.18 00:00,11607.4
3304,20.01.18 00:00,12899.2
3305,21.01.18 00:00,11600.1
3306,22.01.18 00:00,10931.4
3307,23.01.18 00:00,10868.4
3308,24.01.18 00:00,11359.4
3309,25.01.18 00:00,11259.4
3310,26.01.18 00:00,11171.4
3311,27.01.18 00:00,11440.7
3312,28.01.18 00:00,11786.3
3313,29.01.18 00:00,11296.4
3314,30.01.18 00:00,10106.3
3315,31.01.18 00:00,10221.1
3316,01.02.18 00:00,9170.54
3317,02.02.18 00:00,8830.75
3318,03.02.18 00:00,9174.91
3319,04.02.18 00:00,8277.01
3320,05.02.18 00:00,6955.27
3321,06.02.18 00:00,7754
3322,07.02.18 00:00,7621.3
3323,08.02.18 00:00,8265.59
3324,09.02.18 00:00,8736.98
3325,10.02.18 00:00,8621.9
3326,11.02.18 00:00,8129.97
3327,12.02.18 00:00,8926.57
3328,13.02.18 00:00,8598.31
3329,14.02.18 00:00,9494.63
3330,15.02.18 00:00,10166.4
3331,16.02.18 00:00,10233.9
3332,17.02.18 00:00,11112.7
3333,18.02.18 00:00,10551.8
3334,19.02.18 00:00,11225.3
3335,20.02.18 00:00,11403.7
3336,21.02.18 00:00,10690.4
3337,22.02.18 00:00,10005
3338,23.02.18 00:00,10301.1
3339,24.02.18 00:00,9813.07
3340,25.02.18 00:00,9664.73
3341,26.02.18 00:00,10366.7
3342,27.02.18 00:00,10725.6
3343,28.02.18 00:00,10397.9
3344,01.03.18 00:00,10951
3345,02.03.18 00:00,11086.4
3346,03.03.18 00:00,11489.7
3347,04.03.18 00:00,11512.6
3348,05.03.18 00:00,11573.3
3349,06.03.18 00:00,10779.9
3350,07.03.18 00:00,9965.57
3351,08.03.18 00:00,9395.01
3352,09.03.18 00:00,9337.55
3353,10.03.18 00:00,8866
3354,11.03.18 00:00,9578.63
3355,12.03.18 00:00,9205.12
3356,13.03.18 00:00,9194.85
3357,14.03.18 00:00,8269.81
3358,15.03.18 00:00,8300.86
3359,16.03.18 00:00,8338.35
3360,17.03.18 00:00,7916.88
3361,18.03.18 00:00,8223.68
3362,19.03.18 00:00,8630.65
3363,20.03.18 00:00,8913.47
3364,21.03.18 00:00,8929.28
3365,22.03.18 00:00,8728.47
3366,23.03.18 00:00,8879.62
3367,24.03.18 00:00,8668.12
3368,25.03.18 00:00,8495.78
3369,26.03.18 00:00,8209.4
3370,27.03.18 00:00,7833.04
3371,28.03.18 00:00,7954.48
3372,29.03.18 00:00,7165.7
3373,30.03.18 00:00,6890.52
3374,31.03.18 00:00,6973.53
3375,01.04.18 00:00,6844.23
3376,02.04.18 00:00,7083.8
3377,03.04.18 00:00,7456.11
3378,04.04.18 00:00,6853.84
3379,05.04.18 00:00,6811.47
3380,06.04.18 00:00,6636.32
3381,07.04.18 00:00,6911.09
3382,08.04.18 00:00,7023.52
3383,09.04.18 00:00,6770.73
3384,10.04.18 00:00,6834.76
3385,11.04.18 00:00,6968.32
3386,12.04.18 00:00,7889.25
3387,13.04.18 00:00,7895.96
3388,14.04.18 00:00,7986.24
3389,15.04.18 00:00,8329.11
3390,16.04.18 00:00,8058.67
3391,17.04.18 00:00,7902.09
3392,18.04.18 00:00,8163.42
3393,19.04.18 00:00,8294.31
3394,20.04.18 00:00,8845.83
3395,21.04.18 00:00,8895.58
3396,22.04.18 00:00,8802.46
3397,23.04.18 00:00,8930.88
3398,24.04.18 00:00,9697.5
3399,25.04.18 00:00,8845.74
3400,26.04.18 00:00,9281.51
3401,27.04.18 00:00,8987.05
3402,28.04.18 00:00,9348.48
3403,29.04.18 00:00,9419.08
3404,30.04.18 00:00,9240.55
3405,01.05.18 00:00,9119.01
3406,02.05.18 00:00,9235.92
3407,03.05.18 00:00,9743.86
3408,04.05.18 00:00,9700.76
3409,05.05.18 00:00,9858.15
3410,06.05.18 00:00,9654.8
3411,07.05.18 00:00,9373.01
3412,08.05.18 00:00,9234.82
3413,09.05.18 00:00,9325.18
3414,10.05.18 00:00,9043.94
3415,11.05.18 00:00,8441.49
3416,12.05.18 00:00,8504.89
3417,13.05.18 00:00,8723.94
3418,14.05.18 00:00,8716.79
3419,15.05.18 00:00,8510.38
3420,16.05.18 00:00,8368.83
3421,17.05.18 00:00,8094.32
3422,18.05.18 00:00,8250.97
3423,19.05.18 00:00,8247.18
3424,20.05.18 00:00,8513.25
3425,21.05.18 00:00,8418.99
3426,22.05.18 00:00,8041.78
3427,23.05.18 00:00,7557.82
3428,24.05.18 00:00,7587.34
3429,25.05.18 00:00,7480.14
3430,26.05.18 00:00,7355.88
3431,27.05.18 00:00,7368.22
3432,28.05.18 00:00,7135.99
3433,29.05.18 00:00,7472.59
3434,30.05.18 00:00,7406.52
3435,31.05.18 00:00,7494.17
3436,01.06.18 00:00,7541.45
3437,02.06.18 00:00,7643.45
3438,03.06.18 00:00,7720.25
3439,04.06.18 00:00,7514.47
3440,05.06.18 00:00,7633.76
3441,06.06.18 00:00,7653.98
3442,07.06.18 00:00,7678.24
3443,08.06.18 00:00,7624.92
3444,09.06.18 00:00,7531.98
3445,10.06.18 00:00,6786.02
3446,11.06.18 00:00,6906.92
3447,12.06.18 00:00,6582.36
3448,13.06.18 00:00,6349.9
3449,14.06.18 00:00,6675.35
3450,15.06.18 00:00,6456.58
3451,16.06.18 00:00,6550.16
3452,17.06.18 00:00,6499.27
3453,18.06.18 00:00,6734.82
3454,19.06.18 00:00,6769.94
3455,20.06.18 00:00,6776.55
3456,21.06.18 00:00,6729.74
3457,22.06.18 00:00,6083.69
3458,23.06.18 00:00,6162.48
3459,24.06.18 00:00,6173.23
3460,25.06.18 00:00,6249.18
3461,26.06.18 00:00,6093.67
3462,27.06.18 00:00,6157.13
3463,28.06.18 00:00,5903.44
3464,29.06.18 00:00,6218.3
3465,30.06.18 00:00,6404
3466,01.07.18 00:00,6385.82
3467,02.07.18 00:00,6614.18
3468,03.07.18 00:00,6529.59
3469,04.07.18 00:00,6597.55
3470,05.07.18 00:00,6639.14
3471,06.07.18 00:00,6673.5
3472,07.07.18 00:00,6856.93
3473,08.07.18 00:00,6773.88
3474,09.07.18 00:00,6741.75
3475,10.07.18 00:00,6329.95
3476,11.07.18 00:00,6394.71
3477,12.07.18 00:00,6228.81
3478,13.07.18 00:00,6238.05
3479,14.07.18 00:00,6276.12
3480,15.07.18 00:00,6359.64
3481,16.07.18 00:00,6741.75
3482,17.07.18 00:00,7321.04
3483,18.07.18 00:00,7370.78
3484,19.07.18 00:00,7466.86
3485,20.07.18 00:00,7354.13
3486,21.07.18 00:00,7419.29
3487,22.07.18 00:00,7418.49
3488,23.07.18 00:00,7711.11
3489,24.07.18 00:00,8424.27
3490,25.07.18 00:00,8181.39
3491,26.07.18 00:00,7951.58
3492,27.07.18 00:00,8165.01
3493,28.07.18 00:00,8192.15
3494,29.07.18 00:00,8218.46
3495,30.07.18 00:00,8180.48
3496,31.07.18 00:00,7780.44
3497,01.08.18 00:00,7624.91
3498,02.08.18 00:00,7567.15
3499,03.08.18 00:00,7434.39
3500,04.08.18 00:00,7032.85
3501,05.08.18 00:00,7068.48
3502,06.08.18 00:00,6951.8
3503,07.08.18 00:00,6753.12
3504,08.08.18 00:00,6305.8
3505,09.08.18 00:00,6568.23
3506,10.08.18 00:00,6184.71
3507,11.08.18 00:00,6295.73
3508,12.08.18 00:00,6322.69
3509,13.08.18 00:00,6297.57
3510,14.08.18 00:00,6199.71
3511,15.08.18 00:00,6308.52
3512,16.08.18 00:00,6334.73
3513,17.08.18 00:00,6580.63
3514,18.08.18 00:00,6423.76
3515,19.08.18 00:00,6506.07
3516,20.08.18 00:00,6308.53
3517,21.08.18 00:00,6488.76
3518,22.08.18 00:00,6376.71
3519,23.08.18 00:00,6534.88
3520,24.08.18 00:00,6719.96
3521,25.08.18 00:00,6763.19
3522,26.08.18 00:00,6707.26
3523,27.08.18 00:00,6884.64
3524,28.08.18 00:00,7096.28
3525,29.08.18 00:00,7047.16
3526,30.08.18 00:00,6978.23
3527,31.08.18 00:00,7037.58
3528,01.09.18 00:00,7193.25
3529,02.09.18 00:00,7272.72
3530,03.09.18 00:00,7260.06
3531,04.09.18 00:00,7361.66
3532,05.09.18 00:00,6792.83
3533,06.09.18 00:00,6529.17
3534,07.09.18 00:00,6467.07
3535,08.09.18 00:00,6225.98
3536,09.09.18 00:00,6300.86
3537,10.09.18 00:00,6329.7
3538,11.09.18 00:00,6321.2
3539,12.09.18 00:00,6351.8
3540,13.09.18 00:00,6517.31
3541,14.09.18 00:00,6512.71
3542,15.09.18 00:00,6543.2
3543,16.09.18 00:00,6517.18
3544,17.09.18 00:00,6281.2
3545,18.09.18 00:00,6371.3
3546,19.09.18 00:00,6398.54
3547,20.09.18 00:00,6519.67
3548,21.09.18 00:00,6734.95
3549,22.09.18 00:00,6721.98
3550,23.09.18 00:00,6710.63
3551,24.09.18 00:00,6595.41
3552,25.09.18 00:00,6446.47
3553,26.09.18 00:00,6495
3554,27.09.18 00:00,6676.75
3555,28.09.18 00:00,6644.13
3556,29.09.18 00:00,6601.96
3557,30.09.18 00:00,6625.56
3558,01.10.18 00:00,6589.62
3559,02.10.18 00:00,6556.1
3560,03.10.18 00:00,6502.59
3561,04.10.18 00:00,6576.69
3562,05.10.18 00:00,6622.48
3563,06.10.18 00:00,6588.31
3564,07.10.18 00:00,6602.95
3565,08.10.18 00:00,6652.23
3566,09.10.18 00:00,6642.64
3567,10.10.18 00:00,6585.53
3568,11.10.18 00:00,6256.24
3569,12.10.18 00:00,6274.58
3570,13.10.18 00:00,6285.99
3571,14.10.18 00:00,6290.93
3572,15.10.18 00:00,6596.54
3573,16.10.18 00:00,6596.11
3574,17.10.18 00:00,6544.43
3575,18.10.18 00:00,6476.71
3576,19.10.18 00:00,6465.41
3577,20.10.18 00:00,6489.19
3578,21.10.18 00:00,6482.35
3579,22.10.18 00:00,6487.16
3580,23.10.18 00:00,6475.74
3581,24.10.18 00:00,6495.84
3582,25.10.18 00:00,6476.29
3583,26.10.18 00:00,6474.75
3584,27.10.18 00:00,6480.38
3585,28.10.18 00:00,6486.39
3586,29.10.18 00:00,6332.63
3587,30.10.18 00:00,6334.27
3588,31.10.18 00:00,6317.61
3589,01.11.18 00:00,6377.78
3590,02.11.18 00:00,6388.44
3591,03.11.18 00:00,6361.26
3592,04.11.18 00:00,6376.13
3593,05.11.18 00:00,6419.66
3594,06.11.18 00:00,6461.01
3595,07.11.18 00:00,6530.14
3596,08.11.18 00:00,6453.72
3597,09.11.18 00:00,6385.62
3598,10.11.18 00:00,6409.22
3599,11.11.18 00:00,6411.27
3600,12.11.18 00:00,6371.27
3601,13.11.18 00:00,6359.49
3602,14.11.18 00:00,5738.35
3603,15.11.18 00:00,5648.03
3604,16.11.18 00:00,5575.55
3605,17.11.18 00:00,5554.33
3606,18.11.18 00:00,5623.54
3607,19.11.18 00:00,4871.49
3608,20.11.18 00:00,4451.87
3609,21.11.18 00:00,4602.17
3610,22.11.18 00:00,4365.94
3611,23.11.18 00:00,4347.11
3612,24.11.18 00:00,3880.76
3613,25.11.18 00:00,4009.97
3614,26.11.18 00:00,3779.13
3615,27.11.18 00:00,3820.72
3616,28.11.18 00:00,4257.42
3617,29.11.18 00:00,4278.85
3618,30.11.18 00:00,4017.27
3619,01.12.18 00:00,4214.67
3620,02.12.18 00:00,4139.88
3621,03.12.18 00:00,3894.13
3622,04.12.18 00:00,3956.89
3623,05.12.18 00:00,3753.99
3624,06.12.18 00:00,3521.1
3625,07.12.18 00:00,3419.94
3626,08.12.18 00:00,3476.11
3627,09.12.18 00:00,3614.23
3628,10.12.18 00:00,3502.66
3629,11.12.18 00:00,3424.59
3630,12.12.18 00:00,3486.95
3631,13.12.18 00:00,3313.68
3632,14.12.18 00:00,3242.48
3633,15.12.18 00:00,3236.76
3634,16.12.18 00:00,3252.84
3635,17.12.18 00:00,3545.86
3636,18.12.18 00:00,3696.06
3637,19.12.18 00:00,3745.95
3638,20.12.18 00:00,4134.44
3639,21.12.18 00:00,3896.54
3640,22.12.18 00:00,4014.18
3641,23.12.18 00:00,3998.98
3642,24.12.18 00:00,4078.6
3643,25.12.18 00:00,3815.49
3644,26.12.18 00:00,3857.3
3645,27.12.18 00:00,3654.83
3646,28.12.18 00:00,3923.92
3647,29.12.18 00:00,3820.41
3648,30.12.18 00:00,3865.95
3649,31.12.18 00:00,3742.7
3650,01.01.19 00:00,3843.52
3651,02.01.19 00:00,3943.41
3652,03.01.19 00:00,3836.74
3653,04.01.19 00:00,3857.72
3654,05.01.19 00:00,3845.19
3655,06.01.19 00:00,4076.63
3656,07.01.19 00:00,4025.25
3657,08.01.19 00:00,4030.85
3658,09.01.19 00:00,4035.3
3659,10.01.19 00:00,3678.92
3660,11.01.19 00:00,3687.37
3661,12.01.19 00:00,3661.3
3662,13.01.19 00:00,3552.95
3663,14.01.19 00:00,3706.05
3664,15.01.19 00:00,3630.68
3665,16.01.19 00:00,3655.01
3666,17.01.19 00:00,3678.56
3667,18.01.19 00:00,3657.84
3668,19.01.19 00:00,3728.57
3669,20.01.19 00:00,3601.01
3670,21.01.19 00:00,3576.03
3671,22.01.19 00:00,3604.58
3672,23.01.19 00:00,3585.12
3673,24.01.19 00:00,3600.87
3674,25.01.19 00:00,3599.77
3675,26.01.19 00:00,3602.46
3676,27.01.19 00:00,3583.97
3677,28.01.19 00:00,3470.45
3678,29.01.19 00:00,3448.12
3679,30.01.19 00:00,3486.18
3680,31.01.19 00:00,3457.79
3681,01.02.19 00:00,3487.95
3682,02.02.19 00:00,3521.06
3683,03.02.19 00:00,3464.01
3684,04.02.19 00:00,3459.15
3685,05.02.19 00:00,3466.36
3686,06.02.19 00:00,3413.77
3687,07.02.19 00:00,3399.47
3688,08.02.19 00:00,3666.78
3689,09.02.19 00:00,3671.2
3690,10.02.19 00:00,3690.19
3691,11.02.19 00:00,3648.43
3692,12.02.19 00:00,3653.53
3693,13.02.19 00:00,3632.07
3694,14.02.19 00:00,3616.88
3695,15.02.19 00:00,3620.81
3696,16.02.19 00:00,3629.79
3697,17.02.19 00:00,3673.84
3698,18.02.19 00:00,3915.71
3699,19.02.19 00:00,3947.09
3700,20.02.19 00:00,3999.82
3701,21.02.19 00:00,3954.12
3702,22.02.19 00:00,4005.53
3703,23.02.19 00:00,4142.53
3704,24.02.19 00:00,3810.43
3705,25.02.19 00:00,3882.7
3706,26.02.19 00:00,3854.36
3707,27.02.19 00:00,3851.05
3708,28.02.19 00:00,3854.79
3709,01.03.19 00:00,3859.58
3710,02.03.19 00:00,3864.42
3711,03.03.19 00:00,3847.18
3712,04.03.19 00:00,3761.56
3713,05.03.19 00:00,3896.38
3714,06.03.19 00:00,3903.94
3715,07.03.19 00:00,3911.48
3716,08.03.19 00:00,3901.13
3717,09.03.19 00:00,3963.31
3718,10.03.19 00:00,3951.6
3719,11.03.19 00:00,3905.23
3720,12.03.19 00:00,3909.16
3721,13.03.19 00:00,3906.72
3722,14.03.19 00:00,3924.37
3723,15.03.19 00:00,3960.91
3724,16.03.19 00:00,4048.73
3725,17.03.19 00:00,4025.23
3726,18.03.19 00:00,4032.51
3727,19.03.19 00:00,4071.19
3728,20.03.19 00:00,4087.48
3729,21.03.19 00:00,4029.33
3730,22.03.19 00:00,4023.97
3731,23.03.19 00:00,4035.83
3732,24.03.19 00:00,4022.17
3733,25.03.19 00:00,3963.07
3734,26.03.19 00:00,3985.08
3735,27.03.19 00:00,4087.07
3736,28.03.19 00:00,4069.11
3737,29.03.19 00:00,4098.37
3738,30.03.19 00:00,4106.66
3739,31.03.19 00:00,4105.4
3740,01.04.19 00:00,4158.18
3741,02.04.19 00:00,4879.88
3742,03.04.19 00:00,4973.02
3743,04.04.19 00:00,4922.8
3744,05.04.19 00:00,5036.68
3745,06.04.19 00:00,5059.82
3746,07.04.19 00:00,5198.9
3747,08.04.19 00:00,5289.77
3748,09.04.19 00:00,5204.96
3749,10.04.19 00:00,5324.55
3750,11.04.19 00:00,5064.49
3751,12.04.19 00:00,5089.54
3752,13.04.19 00:00,5096.59
3753,14.04.19 00:00,5167.72
3754,15.04.19 00:00,5067.11
3755,16.04.19 00:00,5235.56
3756,17.04.19 00:00,5251.94
3757,18.04.19 00:00,5298.39
3758,19.04.19 00:00,5303.81
3759,20.04.19 00:00,5337.89
3760,21.04.19 00:00,5314.53
3761,22.04.19 00:00,5399.37
3762,23.04.19 00:00,5572.36
3763,24.04.19 00:00,5464.87
3764,25.04.19 00:00,5210.52
3765,26.04.19 00:00,5279.35
3766,27.04.19 00:00,5268.29
3767,28.04.19 00:00,5285.14
3768,29.04.19 00:00,5247.35
3769,30.04.19 00:00,5350.73
3770,01.05.19 00:00,5402.7
3771,02.05.19 00:00,5505.28
3772,03.05.19 00:00,5768.29
3773,04.05.19 00:00,5831.17
3774,05.05.19 00:00,5795.71
3775,06.05.19 00:00,5746.81
3776,07.05.19 00:00,5829.5
3777,08.05.19 00:00,5982.46
3778,09.05.19 00:00,6174.53
3779,10.05.19 00:00,6378.85
3780,11.05.19 00:00,7204.77
3781,12.05.19 00:00,6972.37
3782,13.05.19 00:00,7814.92
3783,14.05.19 00:00,7994.42
3784,15.05.19 00:00,8205.17
3785,16.05.19 00:00,7884.91
3786,17.05.19 00:00,7343.9
3787,18.05.19 00:00,7271.21
3788,19.05.19 00:00,8197.69
3789,20.05.19 00:00,7978.31
3790,21.05.19 00:00,7963.33
3791,22.05.19 00:00,7680.07
3792,23.05.19 00:00,7881.85
3793,24.05.19 00:00,7987.37
3794,25.05.19 00:00,8052.54
3795,26.05.19 00:00,8673.22
3796,27.05.19 00:00,8805.78
3797,28.05.19 00:00,8719.96
3798,29.05.19 00:00,8659.49
3799,30.05.19 00:00,8319.47
3800,31.05.19 00:00,8574.5
3801,01.06.19 00:00,8564.02
3802,02.06.19 00:00,8742.96
3803,03.06.19 00:00,8208.99
3804,04.06.19 00:00,7707.77
3805,05.06.19 00:00,7824.23
3806,06.06.19 00:00,7822.02
3807,07.06.19 00:00,8043.95
3808,08.06.19 00:00,7954.13
3809,09.06.19 00:00,7688.08
3810,10.06.19 00:00,8000.33
3811,11.06.19 00:00,7927.71
3812,12.06.19 00:00,8145.86
3813,13.06.19 00:00,8230.92
3814,14.06.19 00:00,8693.83
3815,15.06.19 00:00,8838.38
3816,16.06.19 00:00,8994.49
3817,17.06.19 00:00,9320.35
3818,18.06.19 00:00,9081.76
3819,19.06.19 00:00,9273.52
3820,20.06.19 00:00,9527.16
3821,21.06.19 00:00,10144.56
3822,22.06.19 00:00,10701.69
3823,23.06.19 00:00,10855.37
3824,24.06.19 00:00,11011.1
3825,25.06.19 00:00,11790.92
3826,26.06.19 00:00,13016.23
3827,27.06.19 00:00,11182.81
3828,28.06.19 00:00,12407.33
3829,29.06.19 00:00,11959.37
3830,30.06.19 00:00,10817.16
3831,01.07.19 00:00,10583.13
3832,02.07.19 00:00,10801.68
3833,03.07.19 00:00,11961.27
3834,04.07.19 00:00,11215.44
3835,05.07.19 00:00,10978.46
3836,06.07.19 00:00,11208.55
3837,07.07.19 00:00,11450.85
3838,08.07.19 00:00,12285.96
3839,09.07.19 00:00,12573.81
3840,10.07.19 00:00,12156.51
3841,11.07.19 00:00,11358.66
3842,12.07.19 00:00,11815.99
3843,13.07.19 00:00,11392.38
3844,14.07.19 00:00,10256.06
3845,15.07.19 00:00,10895.09
3846,16.07.19 00:00,9477.64
3847,17.07.19 00:00,9693.8
3848,18.07.19 00:00,10666.48
3849,19.07.19 00:00,10530.73
3850,20.07.19 00:00,10767.14
3851,21.07.19 00:00,10599.11
3852,22.07.19 00:00,10343.11
3853,23.07.19 00:00,9900.77
3854,24.07.19 00:00,9811.93
