Date,Open,High,Low,Close,Adj Close,Volume
2011-09-19,1814.699951,1818.900024,1788.000000,1776.400024,1776.400024,13
2011-09-20,1778.800049,1807.800049,1776.000000,1806.599976,1806.599976,86
2011-09-21,1808.000000,1811.699951,1782.800049,1805.500000,1805.500000,22
2011-09-22,1773.199951,1773.199951,1730.900024,1739.199951,1739.199951,23
2011-09-23,1737.300049,1737.300049,1636.300049,1637.500000,1637.500000,81
2011-09-26,1646.400024,1661.800049,1562.400024,1592.500000,1592.500000,151
2011-09-27,1653.800049,1665.400024,1653.699951,1650.599976,1650.599976,47
2011-09-28,1650.000000,1650.000000,1650.000000,1616.300049,1616.300049,21275
2011-09-29,1604.000000,1633.800049,1585.000000,1615.500000,1615.500000,7181
2011-09-30,1620.800049,1639.400024,1609.400024,1620.400024,1620.400024,284
2011-10-03,1627.800049,1660.800049,1627.599976,1656.000000,1656.000000,101
2011-10-04,1661.000000,1678.099976,1596.599976,1614.699951,1614.699951,159
2011-10-05,1629.300049,1640.300049,1599.599976,1640.300049,1640.300049,114
2011-10-06,1642.599976,1654.699951,1637.599976,1651.900024,1651.900024,38
2011-10-07,1657.000000,1665.000000,1626.199951,1634.500000,1634.500000,66
2011-10-10,1645.599976,1676.800049,1645.599976,1669.599976,1669.599976,61
2011-10-11,1685.000000,1685.000000,1657.599976,1659.699951,1659.699951,151
2011-10-12,1667.099976,1691.000000,1667.099976,1681.300049,1681.300049,37
2011-10-13,1676.099976,1678.800049,1656.199951,1667.300049,1667.300049,148
2011-10-14,1665.800049,1683.300049,1665.800049,1681.800049,1681.800049,51
2011-10-17,1683.599976,1693.500000,1667.300049,1675.500000,1675.500000,41
2011-10-18,1666.000000,1666.000000,1627.500000,1651.699951,1651.699951,85
2011-10-19,1659.300049,1659.300049,1641.300049,1646.000000,1646.000000,22
2011-10-20,1643.199951,1643.199951,1608.699951,1611.900024,1611.900024,92
2011-10-21,1626.099976,1647.400024,1626.099976,1635.099976,1635.099976,32
2011-10-24,1646.199951,1657.800049,1646.199951,1651.500000,1651.500000,313
2011-10-25,1645.000000,1706.800049,1645.000000,1699.599976,1699.599976,355
2011-10-26,1717.000000,1723.599976,1708.900024,1722.699951,1722.699951,135
2011-10-27,1717.800049,1735.500000,1717.800049,1746.699951,1746.699951,494
2011-10-28,1752.000000,1752.000000,1733.000000,1746.199951,1746.199951,158
2011-10-31,1741.900024,1741.900024,1717.000000,1724.199951,1724.199951,62
2011-11-01,1706.699951,1720.099976,1682.500000,1711.000000,1711.000000,246
2011-11-02,1724.300049,1741.400024,1723.199951,1728.699951,1728.699951,294
2011-11-03,1740.500000,1766.000000,1726.599976,1764.199951,1764.199951,290
2011-11-04,1757.000000,1761.199951,1754.900024,1755.300049,1755.300049,47
2011-11-07,1755.300049,1797.000000,1755.300049,1790.300049,1790.300049,35
2011-11-08,1798.400024,1798.400024,1785.699951,1798.400024,1798.400024,14
2011-11-09,1793.000000,1793.000000,1774.199951,1790.900024,1790.900024,6
2011-11-10,1766.800049,1766.800049,1754.800049,1758.900024,1758.900024,16
2011-11-11,1777.000000,1789.099976,1777.000000,1787.500000,1787.500000,28
2011-11-14,1779.000000,1779.000000,1779.000000,1777.800049,1777.800049,24
2011-11-15,1779.199951,1783.099976,1761.300049,1781.699951,1781.699951,18
2011-11-16,1777.500000,1777.500000,1757.699951,1773.800049,1773.800049,65
2011-11-17,1755.300049,1755.300049,1714.000000,1719.800049,1719.800049,54
2011-11-18,1725.000000,1736.000000,1719.000000,1724.699951,1724.699951,14
2011-11-21,1704.599976,1704.599976,1674.400024,1678.300049,1678.300049,9
2011-11-22,1675.400024,1702.199951,1675.400024,1702.199951,1702.199951,13
2011-11-23,1691.199951,1700.000000,1681.599976,1695.699951,1695.699951,34
2011-11-25,null,null,null,null,null,null
2011-11-28,1710.800049,1710.800049,1710.800049,1710.800049,1710.800049,175525
2011-11-29,1711.300049,1718.400024,1704.000000,1713.400024,1713.400024,64786
2011-11-30,1714.000000,1749.199951,1699.900024,1745.500000,1745.500000,15463
2011-12-01,1747.000000,1753.300049,1734.500000,1735.300049,1735.300049,1350
2011-12-02,1744.800049,1762.900024,1741.599976,1747.000000,1747.000000,1067
2011-12-05,1748.900024,1752.599976,1718.699951,1730.699951,1730.699951,756
2011-12-06,1722.099976,1731.800049,1703.000000,1727.900024,1727.900024,648
2011-12-07,1730.599976,1741.900024,1720.000000,1740.900024,1740.900024,300
2011-12-08,1742.000000,1752.300049,1705.400024,1709.800049,1709.800049,942
2011-12-09,1713.300049,1720.699951,1705.699951,1712.800049,1712.800049,568
2011-12-12,1707.500000,1708.199951,1658.500000,1664.199951,1664.199951,894
2011-12-13,1654.699951,1671.800049,1628.000000,1659.900024,1659.900024,274
2011-12-14,1636.500000,1639.500000,1565.800049,1584.300049,1584.300049,890
2011-12-15,1571.400024,1592.800049,1565.599976,1574.599976,1574.599976,589
2011-12-16,1587.400024,1595.900024,1586.000000,1595.599976,1595.599976,57
2011-12-19,1596.400024,1603.400024,1589.699951,1594.400024,1594.400024,92
2011-12-20,1596.400024,1617.000000,1596.400024,1615.599976,1615.599976,215
2011-12-21,1615.599976,1635.000000,1608.300049,1611.900024,1611.900024,38
2011-12-22,1608.800049,1610.000000,1601.900024,1608.900024,1608.900024,599
2011-12-23,1612.000000,1612.800049,1604.699951,1604.699951,1604.699951,62
2011-12-27,1599.000000,1599.000000,1592.599976,1594.199951,1594.199951,52
2011-12-28,1584.900024,1588.599976,1561.300049,1562.900024,1562.900024,763
2011-12-29,1559.300049,1559.300049,1525.000000,1539.900024,1539.900024,866
2011-12-30,1549.400024,1579.500000,1547.900024,1565.800049,1565.800049,289
2012-01-03,1568.900024,1604.300049,1566.000000,1599.699951,1599.699951,229
2012-01-04,1596.599976,1618.599976,1594.500000,1611.900024,1611.900024,172
2012-01-05,1610.800049,1624.099976,1597.800049,1619.400024,1619.400024,362
2012-01-06,1622.500000,1627.800049,1616.099976,1616.099976,1616.099976,20
2012-01-09,1614.300049,1620.099976,1607.500000,1607.500000,1607.500000,8
2012-01-10,1619.900024,1638.000000,1619.900024,1631.000000,1631.000000,47
2012-01-11,1634.800049,1645.400024,1633.800049,1639.199951,1639.199951,65
2012-01-12,1645.199951,1656.099976,1645.199951,1647.300049,1647.300049,84
2012-01-13,1638.900024,1643.400024,1630.400024,1630.400024,1630.400024,368
2012-01-17,1643.699951,1657.800049,1642.099976,1655.199951,1655.199951,16
2012-01-18,1654.000000,1660.300049,1654.000000,1659.500000,1659.500000,11
2012-01-19,1663.000000,1664.400024,1653.500000,1654.099976,1654.099976,58
2012-01-20,1652.800049,1664.300049,1652.800049,1663.699951,1663.699951,8
2012-01-23,1676.900024,1680.000000,1669.900024,1678.000000,1678.000000,10
2012-01-24,1666.900024,1668.199951,1664.199951,1664.199951,1664.199951,5
2012-01-25,1673.000000,1706.199951,1672.000000,1699.800049,1699.800049,239
2012-01-26,1729.000000,1729.000000,1721.000000,1726.300049,1726.300049,16
2012-01-27,1727.000000,1734.099976,1727.000000,1731.800049,1731.800049,175023
2012-01-30,1737.199951,1739.900024,1715.699951,1731.000000,1731.000000,53427
2012-01-31,1731.699951,1747.699951,1725.000000,1737.800049,1737.800049,7540
2012-02-01,1738.199951,1751.099976,1734.000000,1747.099976,1747.099976,2027
2012-02-02,1745.099976,1761.099976,1742.900024,1756.800049,1756.800049,2062
2012-02-03,1758.699951,1761.300049,1724.500000,1737.900024,1737.900024,543
2012-02-06,1728.000000,1738.300049,1713.300049,1722.800049,1722.800049,726
2012-02-07,1722.000000,1748.000000,1713.199951,1746.400024,1746.400024,272
2012-02-08,1744.000000,1751.500000,1728.199951,1729.300049,1729.300049,955
2012-02-09,1731.400024,1749.699951,1726.099976,1739.000000,1739.000000,119
2012-02-10,1732.699951,1734.400024,1706.400024,1723.300049,1723.300049,248
2012-02-13,1725.000000,1733.000000,1718.400024,1723.000000,1723.000000,104
2012-02-14,1720.000000,1724.900024,1715.000000,1715.900024,1715.900024,94
2012-02-15,1723.599976,1737.000000,1723.599976,1726.300049,1726.300049,110
2012-02-16,1718.400024,1728.400024,1707.000000,1726.800049,1726.800049,38
2012-02-17,1733.599976,1735.099976,1718.800049,1724.500000,1724.500000,80
2012-02-21,1736.099976,1760.000000,1733.599976,1757.099976,1757.099976,115
2012-02-22,1758.699951,1781.900024,1750.000000,1770.000000,1770.000000,161
2012-02-23,1774.000000,1786.000000,1773.000000,1784.900024,1784.900024,298
2012-02-24,1778.500000,1780.699951,1771.300049,1775.099976,1775.099976,129
2012-02-27,1773.599976,1775.599976,1768.099976,1773.599976,1773.599976,841
2012-02-28,1767.900024,1789.400024,1767.900024,1787.000000,1787.000000,306
2012-02-29,1789.900024,1790.400024,1669.000000,1709.900024,1709.900024,359
2012-03-01,1698.599976,1724.599976,1698.599976,1721.099976,1721.099976,214
2012-03-02,1723.000000,1723.000000,1705.199951,1708.800049,1708.800049,135
2012-03-05,1705.500000,1709.500000,1695.400024,1703.000000,1703.000000,421
2012-03-06,1708.699951,1708.699951,1666.000000,1671.400024,1671.400024,176
2012-03-07,1676.000000,1684.000000,1673.099976,1683.300049,1683.300049,39
2012-03-08,1686.400024,1702.400024,1686.400024,1698.099976,1698.099976,301
2012-03-09,1698.800049,1710.900024,1680.699951,1710.900024,1710.900024,73
2012-03-12,1708.099976,1708.099976,1694.900024,1699.199951,1699.199951,98
2012-03-13,1698.400024,1698.400024,1685.099976,1693.699951,1693.699951,47
2012-03-14,1676.900024,1681.000000,1637.400024,1642.500000,1642.500000,201
2012-03-15,1646.300049,1660.199951,1640.000000,1659.099976,1659.099976,405
2012-03-16,1660.000000,1661.400024,1641.300049,1655.500000,1655.500000,317
2012-03-19,1661.199951,1668.000000,1652.099976,1666.900024,1666.900024,462
2012-03-20,1648.099976,1652.300049,1642.000000,1646.699951,1646.699951,250
2012-03-21,1657.800049,1660.000000,1646.099976,1650.000000,1650.000000,546
2012-03-22,1648.000000,1649.400024,1633.800049,1642.300049,1642.300049,321
2012-03-23,1652.500000,1665.099976,1646.300049,1662.300049,1662.300049,76
2012-03-26,1665.000000,1692.900024,1657.800049,1685.500000,1685.500000,84
2012-03-27,1687.800049,1690.800049,1684.400024,1684.800049,1684.800049,100
2012-03-28,1670.099976,1670.099976,1657.900024,1657.900024,1657.900024,193107
2012-03-29,1661.800049,1664.500000,1644.300049,1652.199951,1652.199951,47342
2012-03-30,1660.599976,1670.000000,1659.000000,1669.300049,1669.300049,9825
2012-04-02,1670.400024,1682.800049,1662.000000,1677.500000,1677.500000,2531
2012-04-03,1677.599976,1679.500000,1638.699951,1670.000000,1670.000000,1165
2012-04-04,1646.500000,1647.000000,1612.300049,1612.300049,1612.300049,1122
2012-04-05,1620.800049,1633.199951,1620.400024,1628.500000,1628.500000,289
2012-04-09,1645.300049,1646.400024,1636.500000,1642.500000,1642.500000,158
2012-04-10,1649.000000,1661.699951,1636.199951,1659.500000,1659.500000,350
2012-04-11,1654.800049,1659.699951,1654.699951,1659.000000,1659.000000,426
2012-04-12,1660.000000,1680.099976,1650.000000,1679.500000,1679.500000,1309
2012-04-13,1673.300049,1674.800049,1650.000000,1659.099976,1659.099976,220
2012-04-16,1650.800049,1656.800049,1641.199951,1648.699951,1648.699951,717
2012-04-17,1652.000000,1652.900024,1637.000000,1650.300049,1650.300049,69
2012-04-18,1653.199951,1653.300049,1638.099976,1638.800049,1638.800049,273
2012-04-19,1642.099976,1653.099976,1632.000000,1640.599976,1640.599976,77
2012-04-20,1641.699951,1645.599976,1640.900024,1642.099976,1642.099976,54
2012-04-23,1642.400024,1642.400024,1625.099976,1631.900024,1631.900024,226
2012-04-24,1634.400024,1648.599976,1634.400024,1643.000000,1643.000000,123
2012-04-25,1641.300049,1643.800049,1626.900024,1641.400024,1641.400024,82
2012-04-26,1658.300049,1659.599976,1658.300049,1659.599976,1659.599976,280
2012-04-27,1654.500000,1666.900024,1654.000000,1664.000000,1664.000000,236
2012-04-30,1663.000000,1665.699951,1653.000000,1663.400024,1663.400024,36
2012-05-01,1665.000000,1670.500000,1661.699951,1661.699951,1661.699951,25
2012-05-02,1659.199951,1659.199951,1648.300049,1653.400024,1653.400024,50
2012-05-03,1651.199951,1652.199951,1631.300049,1634.199951,1634.199951,78
2012-05-04,1635.699951,1645.599976,1629.400024,1644.699951,1644.699951,68
2012-05-07,1637.900024,1640.000000,1632.599976,1638.599976,1638.599976,21
2012-05-08,1636.699951,1636.699951,1596.000000,1604.000000,1604.000000,154
2012-05-09,1595.300049,1595.300049,1586.300049,1593.699951,1593.699951,30
2012-05-10,1594.199951,1595.099976,1592.400024,1595.099976,1595.099976,6
2012-05-11,1586.099976,1589.599976,1583.599976,1583.599976,1583.599976,6
2012-05-14,1563.000000,1563.099976,1555.500000,1560.599976,1560.599976,5
2012-05-15,1555.400024,1558.300049,1542.400024,1556.800049,1556.800049,28
2012-05-16,1541.400024,1541.400024,1528.500000,1536.199951,1536.199951,26
2012-05-17,1546.900024,1579.000000,1546.900024,1574.500000,1574.500000,51
2012-05-18,1573.699951,1591.599976,1568.199951,1591.599976,1591.599976,26
2012-05-21,1591.900024,1594.099976,1588.400024,1588.400024,1588.400024,32
2012-05-22,1575.699951,1578.099976,1568.400024,1576.300049,1576.300049,27
2012-05-23,1538.199951,1548.099976,1534.400024,1548.099976,1548.099976,6
2012-05-24,1559.000000,1569.400024,1551.500000,1557.300049,1557.300049,23
2012-05-25,1558.199951,1568.800049,1557.300049,1568.800049,1568.800049,7
2012-05-29,1574.699951,1582.500000,1548.599976,1548.599976,1548.599976,259050
2012-05-30,1553.900024,1569.000000,1530.400024,1563.400024,1563.400024,79887
2012-05-31,1562.699951,1572.599976,1551.800049,1562.599976,1562.599976,5901
2012-06-01,1560.000000,1630.000000,1545.500000,1620.500000,1620.500000,2820
2012-06-04,1623.000000,1627.900024,1609.000000,1612.199951,1612.199951,2134
2012-06-05,1619.300049,1622.699951,1612.900024,1615.199951,1615.199951,604
2012-06-06,1619.699951,1639.699951,1616.500000,1632.800049,1632.800049,419
2012-06-07,1622.599976,1627.199951,1581.900024,1586.599976,1586.599976,1200
2012-06-08,1589.900024,1593.900024,1566.500000,1590.099976,1590.099976,157
2012-06-11,1608.000000,1608.000000,1583.000000,1595.500000,1595.500000,129
2012-06-12,1594.099976,1612.800049,1588.500000,1612.699951,1612.699951,523
2012-06-13,1608.199951,1622.400024,1608.199951,1618.099976,1618.099976,655
2012-06-14,1621.199951,1626.400024,1610.099976,1618.400024,1618.400024,493
2012-06-15,1624.300049,1630.000000,1621.500000,1627.000000,1627.000000,1015
2012-06-18,1622.599976,1627.599976,1615.000000,1625.699951,1625.699951,246
2012-06-19,1629.800049,1630.699951,1622.000000,1622.199951,1622.199951,32
2012-06-20,1618.300049,1618.300049,1601.300049,1614.800049,1614.800049,140
2012-06-21,1603.199951,1603.300049,1564.500000,1564.500000,1564.500000,29
2012-06-22,1565.500000,1568.400024,1560.000000,1566.000000,1566.000000,16
2012-06-25,1574.900024,1587.500000,1571.000000,1587.500000,1587.500000,32
2012-06-26,1583.500000,1583.500000,1567.699951,1574.000000,1574.000000,104
2012-06-27,1567.000000,1577.500000,1563.000000,1577.500000,1577.500000,220
2012-06-28,1573.699951,1573.699951,1548.400024,1549.699951,1549.699951,133
2012-06-29,1562.599976,1603.500000,1561.900024,1603.500000,1603.500000,61
2012-07-02,1597.099976,1598.300049,1589.699951,1597.199951,1597.199951,35
2012-07-03,null,null,null,null,null,null
2012-07-05,1618.500000,1619.199951,1598.000000,1608.900024,1608.900024,27
2012-07-06,1592.300049,1593.800049,1578.400024,1578.400024,1578.400024,15
2012-07-09,1582.099976,1588.599976,1580.900024,1588.599976,1588.599976,5
2012-07-10,1599.199951,1599.800049,1567.599976,1579.300049,1579.300049,12
2012-07-11,1577.400024,1579.500000,1575.199951,1575.199951,1575.199951,12
2012-07-12,1569.300049,1574.699951,1557.199951,1564.900024,1564.900024,44
2012-07-13,1567.800049,1594.099976,1567.800049,1591.599976,1591.599976,26
2012-07-16,1586.199951,1591.199951,1585.800049,1591.199951,1591.199951,7
2012-07-17,1596.000000,1596.000000,1576.300049,1589.099976,1589.099976,27
2012-07-18,1581.199951,1583.699951,1569.900024,1570.400024,1570.400024,30
2012-07-19,1580.000000,1586.900024,1578.400024,1580.099976,1580.099976,60
2012-07-20,1583.900024,1584.400024,1576.099976,1582.500000,1582.500000,5
2012-07-23,1571.699951,1577.099976,1569.800049,1577.099976,1577.099976,4
2012-07-24,1574.000000,1581.900024,1574.000000,1576.000000,1576.000000,9
2012-07-25,1583.699951,1608.000000,1583.300049,1608.000000,1608.000000,12
2012-07-26,1614.900024,1615.000000,1614.099976,1615.000000,1615.000000,7
2012-07-27,1613.400024,1617.900024,1613.400024,1617.900024,1617.900024,197976
2012-07-30,1622.900024,1625.800049,1613.099976,1619.699951,1619.699951,52890
2012-07-31,1621.099976,1627.500000,1610.000000,1610.500000,1610.500000,6281
2012-08-01,1613.400024,1617.199951,1592.000000,1603.699951,1603.699951,3530
2012-08-02,1600.000000,1615.000000,1583.099976,1587.400024,1587.400024,933
2012-08-03,1589.300049,1606.000000,1585.099976,1606.000000,1606.000000,676
2012-08-06,1604.699951,1614.099976,1603.199951,1612.900024,1612.900024,662
2012-08-07,1610.800049,1615.699951,1609.300049,1609.699951,1609.699951,449
2012-08-08,1610.199951,1614.800049,1603.000000,1612.900024,1612.900024,341
2012-08-09,1612.800049,1617.199951,1610.099976,1617.099976,1617.099976,433
2012-08-10,1615.800049,1624.099976,1605.000000,1619.699951,1619.699951,1219
2012-08-13,1622.000000,1623.699951,1607.300049,1609.599976,1609.599976,402
2012-08-14,1612.800049,1615.599976,1591.199951,1599.400024,1599.400024,910
2012-08-15,1593.800049,1604.599976,1592.000000,1603.699951,1603.699951,280
2012-08-16,1600.199951,1616.099976,1600.199951,1616.099976,1616.099976,199
2012-08-17,1617.800049,1617.800049,1611.400024,1616.300049,1616.300049,249
2012-08-20,1614.000000,1621.400024,1611.599976,1620.099976,1620.099976,68
2012-08-21,1620.000000,1639.900024,1620.000000,1639.900024,1639.900024,258
2012-08-22,1638.400024,1653.099976,1635.000000,1637.400024,1637.400024,37
2012-08-23,1659.900024,1672.699951,1658.000000,1669.599976,1669.599976,141
2012-08-24,1665.800049,1669.800049,1662.199951,1669.800049,1669.800049,24
2012-08-27,1674.900024,1674.900024,1663.900024,1672.400024,1672.400024,42
2012-08-28,1659.900024,1671.000000,1659.199951,1666.500000,1666.500000,51
2012-08-29,1667.199951,1667.300049,1659.800049,1659.800049,1659.800049,403
2012-08-30,1655.400024,1662.000000,1650.699951,1653.500000,1653.500000,418
2012-08-31,1658.599976,1690.000000,1646.199951,1684.599976,1684.599976,58
2012-09-04,1689.099976,1698.000000,1687.699951,1692.900024,1692.900024,43
2012-09-05,1690.400024,1693.300049,1690.400024,1690.800049,1690.800049,82
2012-09-06,1696.400024,1712.400024,1696.400024,1702.599976,1702.599976,39
2012-09-07,1696.699951,1738.199951,1696.699951,1737.500000,1737.500000,109
2012-09-10,1733.099976,1733.500000,1727.199951,1728.699951,1728.699951,14
2012-09-11,1736.000000,1736.000000,1731.800049,1731.800049,1731.800049,2
2012-09-12,1742.199951,1742.300049,1730.500000,1730.599976,1730.599976,15
2012-09-13,1728.699951,1769.099976,1728.699951,1769.099976,1769.099976,33
2012-09-14,1771.000000,1774.500000,1766.000000,1769.800049,1769.800049,25
2012-09-17,1774.800049,1774.800049,1753.800049,1767.699951,1767.699951,54
2012-09-18,1766.300049,1768.400024,1766.300049,1768.400024,1768.400024,13
2012-09-19,1776.000000,1778.500000,1768.000000,1769.000000,1769.000000,27
2012-09-20,1769.099976,1771.300049,1760.599976,1767.699951,1767.699951,17
2012-09-21,1785.300049,1785.300049,1772.300049,1775.500000,1775.500000,10
2012-09-24,1762.099976,1762.099976,1762.099976,1762.099976,1762.099976,4
2012-09-25,1772.599976,1772.699951,1763.800049,1763.800049,1763.800049,5
2012-09-26,1762.800049,1764.199951,1743.000000,1750.599976,1750.599976,15237
2012-09-27,1752.599976,1780.199951,1750.699951,1777.599976,1777.599976,6989
2012-09-28,1776.800049,1782.199951,1767.500000,1771.099976,1771.099976,2839
2012-10-01,1766.000000,1791.000000,1763.300049,1780.500000,1780.500000,816
2012-10-02,1777.900024,1779.300049,1772.699951,1772.699951,1772.699951,94
2012-10-03,1772.199951,1779.900024,1771.900024,1777.300049,1777.300049,134
2012-10-04,1783.500000,1794.800049,1783.500000,1794.099976,1794.099976,199
2012-10-05,1792.199951,1792.199951,1776.599976,1778.599976,1778.599976,257
2012-10-08,1778.000000,1778.000000,1766.800049,1773.500000,1773.500000,33
2012-10-09,1776.699951,1776.699951,1762.300049,1763.000000,1763.000000,24
2012-10-10,1762.400024,1764.199951,1758.099976,1763.199951,1763.199951,29
2012-10-11,1761.599976,1771.000000,1761.599976,1768.800049,1768.800049,30
2012-10-12,1769.500000,1769.500000,1753.599976,1758.000000,1758.000000,84
2012-10-15,1750.000000,1750.000000,1729.900024,1736.000000,1736.000000,108
2012-10-16,1736.699951,1744.699951,1736.599976,1744.699951,1744.699951,15
2012-10-17,1749.400024,1751.500000,1746.000000,1751.500000,1751.500000,36
2012-10-18,1749.099976,1749.099976,1740.500000,1743.300049,1743.300049,27
2012-10-19,1741.099976,1741.099976,1721.000000,1722.800049,1722.800049,70
2012-10-22,1715.000000,1728.300049,1715.000000,1725.099976,1725.099976,12
2012-10-23,1726.599976,1726.599976,1708.300049,1708.300049,1708.300049,75
2012-10-24,1708.400024,1708.500000,1698.599976,1700.500000,1700.500000,27
2012-10-25,1711.699951,1716.699951,1711.699951,1712.000000,1712.000000,33
2012-10-26,1706.099976,1716.199951,1706.099976,1710.900024,1710.900024,77
2012-10-31,1714.400024,1724.500000,1714.400024,1717.500000,1717.500000,64
2012-11-01,1722.300049,1725.099976,1714.099976,1714.099976,1714.099976,24
2012-11-02,1711.300049,1711.300049,1674.099976,1674.099976,1674.099976,50
2012-11-05,1682.800049,1683.099976,1674.300049,1682.199951,1682.199951,7
2012-11-06,1690.099976,1718.000000,1690.099976,1714.099976,1714.099976,47
2012-11-07,1707.699951,1726.500000,1703.699951,1713.199951,1713.199951,42
2012-11-08,1715.900024,1725.400024,1714.199951,1725.400024,1725.400024,34
2012-11-09,1733.699951,1734.099976,1727.599976,1730.300049,1730.300049,6
2012-11-12,1733.199951,1733.400024,1730.300049,1730.300049,1730.300049,6
2012-11-13,1721.599976,1728.199951,1718.500000,1724.199951,1724.199951,12
2012-11-14,1722.000000,1729.500000,1722.000000,1729.500000,1729.500000,11
2012-11-15,1724.900024,1724.900024,1706.300049,1713.300049,1713.300049,10
2012-11-16,1710.000000,1714.300049,1706.900024,1714.300049,1714.300049,16
2012-11-19,1721.800049,1734.000000,1721.800049,1734.000000,1734.000000,4
2012-11-20,1730.599976,1731.099976,1722.500000,1723.199951,1723.199951,21
2012-11-21,1725.800049,1727.900024,1725.800049,1727.900024,1727.900024,23
2012-11-23,null,null,null,null,null,null
2012-11-26,1750.300049,1750.500000,1749.400024,1749.500000,1749.500000,24
2012-11-27,1746.400024,1746.400024,1742.199951,1742.199951,1742.199951,7
2012-11-28,1739.800049,1739.800049,1716.500000,1716.500000,1716.500000,276136
2012-11-29,1719.599976,1729.000000,1717.699951,1727.199951,1727.199951,65599
2012-11-30,1725.199951,1731.199951,1708.400024,1710.900024,1710.900024,3690
2012-12-03,1714.900024,1721.900024,1714.500000,1719.599976,1719.599976,1238
2012-12-04,1716.300049,1716.800049,1691.599976,1694.400024,1694.400024,1428
2012-12-05,1697.099976,1706.000000,1685.000000,1692.400024,1692.400024,1262
2012-12-06,1694.300049,1702.099976,1686.400024,1700.300049,1700.300049,525
2012-12-07,1701.199951,1704.500000,1684.000000,1704.000000,1704.000000,169
2012-12-10,1704.199951,1717.000000,1704.199951,1713.000000,1713.000000,88
2012-12-11,1710.000000,1714.099976,1705.900024,1708.199951,1708.199951,88
2012-12-12,1710.099976,1722.300049,1708.000000,1716.599976,1716.599976,195
2012-12-13,1707.199951,1707.199951,1689.900024,1695.599976,1695.599976,240
2012-12-14,1698.300049,1699.199951,1694.400024,1695.800049,1695.800049,72
2012-12-17,1690.500000,1698.500000,1689.500000,1697.000000,1697.000000,65
2012-12-18,1701.400024,1702.800049,1661.000000,1669.500000,1669.500000,501
2012-12-19,1675.300049,1676.000000,1664.599976,1666.500000,1666.500000,76
2012-12-20,1667.900024,1671.000000,1637.599976,1644.900024,1644.900024,158
2012-12-21,1648.000000,1659.099976,1635.800049,1659.099976,1659.099976,78
2012-12-24,null,null,null,null,null,null
2012-12-26,1654.500000,1666.699951,1654.500000,1659.800049,1659.800049,73
2012-12-27,1656.199951,1662.599976,1656.199951,1662.599976,1662.599976,446
2012-12-28,1664.000000,1664.000000,1653.699951,1654.900024,1654.900024,197
2012-12-31,1655.400024,1677.099976,1655.400024,1674.800049,1674.800049,89
2013-01-02,1672.800049,1693.800049,1670.000000,1687.900024,1687.900024,35
2013-01-03,1686.099976,1686.800049,1662.000000,1673.699951,1673.699951,140
2013-01-04,1647.000000,1658.300049,1625.699951,1648.099976,1648.099976,199
2013-01-07,1656.500000,1659.900024,1643.800049,1645.500000,1645.500000,49
2013-01-08,1647.699951,1661.500000,1647.699951,1661.500000,1661.500000,17
2013-01-09,1658.599976,1662.099976,1651.900024,1654.800049,1654.800049,9
2013-01-10,1672.500000,1677.300049,1672.500000,1677.300049,1677.300049,9
2013-01-11,1673.099976,1673.099976,1654.199951,1660.000000,1660.000000,147
2013-01-14,1665.400024,1673.800049,1664.099976,1668.900024,1668.900024,10
2013-01-15,1671.599976,1684.300049,1671.599976,1683.400024,1683.400024,20
2013-01-16,1674.400024,1682.699951,1674.400024,1682.699951,1682.699951,11
2013-01-17,1676.400024,1694.599976,1671.000000,1690.400024,1690.400024,81
2013-01-18,1687.400024,1692.000000,1686.599976,1686.599976,1686.599976,14
2013-01-22,1690.300049,1694.699951,1687.800049,1692.800049,1692.800049,15
2013-01-23,1691.300049,1693.699951,1685.199951,1686.300049,1686.300049,28
2013-01-24,1680.800049,1681.699951,1668.000000,1669.500000,1669.500000,13
2013-01-25,1663.000000,1663.000000,1656.400024,1656.400024,1656.400024,44
2013-01-28,1651.599976,1655.500000,1651.599976,1652.400024,1652.400024,82
2013-01-29,1661.199951,1661.500000,1660.699951,1660.699951,1660.699951,145863
2013-01-30,1662.400024,1683.000000,1661.800049,1679.900024,1679.900024,44893
2013-01-31,1675.400024,1680.000000,1657.400024,1660.599976,1660.599976,6044
2013-02-01,1663.900024,1681.199951,1659.900024,1669.400024,1669.400024,3250
2013-02-04,1668.000000,1676.500000,1661.599976,1675.300049,1675.300049,450
2013-02-05,1674.199951,1683.400024,1666.500000,1672.400024,1672.400024,353
2013-02-06,1672.199951,1678.500000,1668.000000,1677.699951,1677.699951,376
2013-02-07,1677.000000,1682.099976,1663.099976,1670.400024,1670.400024,475
2013-02-08,1671.500000,1672.500000,1664.800049,1666.000000,1666.000000,289
2013-02-11,1666.500000,1668.000000,1643.699951,1648.199951,1648.199951,868
2013-02-12,1643.800049,1650.400024,1642.400024,1648.699951,1648.699951,85
2013-02-13,1652.199951,1652.300049,1640.199951,1644.199951,1644.199951,236
2013-02-14,1641.099976,1646.900024,1632.699951,1634.699951,1634.699951,219
2013-02-15,1633.199951,1633.900024,1599.500000,1608.800049,1608.800049,460
2013-02-19,1610.000000,1617.000000,1599.699951,1603.599976,1603.599976,272
2013-02-20,1604.699951,1606.900024,1561.800049,1577.599976,1577.599976,278
2013-02-21,1568.500000,1581.199951,1555.199951,1578.199951,1578.199951,2019
2013-02-22,1580.000000,1585.400024,1572.400024,1572.400024,1572.400024,76
